foe_code,cluster_code,course_id,eftsl,CSP_student_contribution,CSP_commonwealth_contribution
20300,1,2951,0.25,2237.0,3728.75
20300,1,2956,0.25,2237.0,3728.75
20300,1,3958,0.25,2237.0,3728.75
20300,1,2954,0.125,1118.5,1864.375
20300,1,2974,0.125,1118.5,1864.375
20300,1,2978,0.125,1118.5,1864.375
20300,1,2980,0.125,1118.5,1864.375
20300,1,2981,0.125,1118.5,1864.375
20300,1,2991,0.125,1118.5,1864.375
20300,1,3028,0.125,1118.5,1864.375
20300,1,3029,0.125,1118.5,1864.375
20300,1,3277,0.125,1118.5,1864.375
20300,1,3305,0.125,1118.5,1864.375
20300,1,3315,0.125,1118.5,1864.375
20300,1,3315,0.125,1118.5,1864.375
20300,1,4403,0.125,1118.5,1864.375
20300,1,4964,0.125,1118.5,1864.375
20303,1,2976,22.875,204685.5,341180.625
20303,1,2954,5.875,52569.5,87625.625
20303,1,2956,3.375,30199.5,50338.125
20303,1,3028,2.75,24607.0,41016.25
20303,1,4733,2.0,17896.0,29830.0
20303,1,3952,1.375,12303.5,20508.125
20303,1,3952,1.125,10066.5,16779.375
20303,1,2951,0.75,6711.0,11186.25
20303,1,3277,0.75,6711.0,11186.25
20303,1,2969,0.625,5592.5,9321.875
20303,1,2978,0.5,4474.0,7457.5
20303,1,3029,0.5,4474.0,7457.5
20303,1,2999,0.375,3355.5,5593.125
20303,1,2973,0.25,2237.0,3728.75
20303,1,2981,0.25,2237.0,3728.75
20303,1,3034,0.25,2237.0,3728.75
20303,1,2983,0.125,1118.5,1864.375
20303,1,3017,0.125,1118.5,1864.375
20303,1,3022,0.125,1118.5,1864.375
20303,1,3023,0.125,1118.5,1864.375
20303,1,3288,0.125,1118.5,1864.375
20303,1,3315,0.125,1118.5,1864.375
20303,1,3957,0.125,1118.5,1864.375
20303,1,3957,0.125,1118.5,1864.375
20303,1,4964,0.125,1118.5,1864.375
20303,1,4965,0.125,1118.5,1864.375
20305,1,3957,3.0,26844.0,44745.0
20305,1,3957,2.0,17896.0,29830.0
20305,1,2956,1.75,15659.0,26101.25
20305,1,3957,1.75,15659.0,26101.25
20305,1,3957,1.75,15659.0,26101.25
20305,1,3952,1.375,12303.5,20508.125
20305,1,3952,1.25,11185.0,18643.75
20305,1,2954,0.5,4474.0,7457.5
20305,1,2956,0.5,4474.0,7457.5
20305,1,3028,0.5,4474.0,7457.5
20305,1,2954,0.375,3355.5,5593.125
20305,1,2951,0.25,2237.0,3728.75
20305,1,2951,0.25,2237.0,3728.75
20305,1,3937,0.25,2237.0,3728.75
20305,1,3937,0.25,2237.0,3728.75
20305,1,3937,0.25,2237.0,3728.75
20305,1,3292,0.125,1118.5,1864.375
20305,1,3655,0.125,1118.5,1864.375
20305,1,3937,0.125,1118.5,1864.375
20307,1,2976,5.0,44740.0,74575.0
20307,1,2954,1.125,10066.5,16779.375
20307,1,4733,0.875,7829.5,13050.625
20307,1,3028,0.625,5592.5,9321.875
20307,1,2951,0.375,3355.5,5593.125
20399,1,4733,4.125,36910.5,61524.375
20399,1,2981,1.0,8948.0,14915.0
20399,1,2976,0.875,7829.5,13050.625
20399,1,2978,0.125,1118.5,1864.375
29901,1,2976,28.625,256136.5,426941.875
29901,1,2954,5.875,52569.5,87625.625
29901,1,2956,5.5,49214.0,82032.5
29901,1,2976,5.5,49214.0,82032.5
29901,1,2976,5.5,49214.0,82032.5
29901,1,2954,3.0,26844.0,44745.0
29901,1,3028,3.0,26844.0,44745.0
29901,1,2954,2.25,20133.0,33558.75
29901,1,3952,2.25,20133.0,33558.75
29901,1,2969,1.875,16777.5,27965.625
29901,1,4733,1.875,16777.5,27965.625
29901,1,2956,1.125,10066.5,16779.375
29901,1,2978,1.0,8948.0,14915.0
29901,1,3029,0.875,7829.5,13050.625
29901,1,2951,0.75,6711.0,11186.25
29901,1,2981,0.75,6711.0,11186.25
29901,1,2951,0.625,5592.5,9321.875
29901,1,3277,0.625,5592.5,9321.875
29901,1,2999,0.5,4474.0,7457.5
29901,1,2951,0.25,2237.0,3728.75
29901,1,2969,0.25,2237.0,3728.75
29901,1,2973,0.25,2237.0,3728.75
29901,1,2974,0.25,2237.0,3728.75
29901,1,2983,0.25,2237.0,3728.75
29901,1,3028,0.25,2237.0,3728.75
29901,1,3315,0.25,2237.0,3728.75
29901,1,4733,0.25,2237.0,3728.75
29901,1,2974,0.125,1118.5,1864.375
29901,1,2978,0.125,1118.5,1864.375
29901,1,2980,0.125,1118.5,1864.375
29901,1,3016,0.125,1118.5,1864.375
29901,1,3029,0.125,1118.5,1864.375
29901,1,3282,0.125,1118.5,1864.375
29901,1,3283,0.125,1118.5,1864.375
29901,1,3288,0.125,1118.5,1864.375
29901,1,3298,0.125,1118.5,1864.375
29901,1,4965,0.125,1118.5,1864.375
29901,1,4986,0.125,1118.5,1864.375
29999,1,2951,1.0,8948.0,14915.0
29999,1,2951,0.375,3355.5,5593.125
29999,1,2951,0.25,2237.0,3728.75
29999,1,2954,0.125,1118.5,1864.375
29999,1,2976,0.125,1118.5,1864.375
29999,1,2991,0.125,1118.5,1864.375
29999,1,3277,0.125,1118.5,1864.375
29999,1,4919,0.125,1118.5,1864.375
30100,2,2956,10.0,89480.0,182920.0
30100,2,3028,3.375,30199.5,61735.5
30100,2,3029,3.375,30199.5,61735.5
30100,2,3277,0.75,6711.0,13719.0
30100,2,3285,0.125,1118.5,2286.5
30300,2,2956,13.875,124153.5,253801.5
30300,2,3029,5.25,46977.0,96033.0
30300,2,3028,4.875,43621.5,89173.5
30300,2,3277,1.75,15659.0,32011.0
30300,2,2976,1.625,14540.5,29724.5
30300,2,2956,0.375,3355.5,6859.5
30300,2,4986,0.375,3355.5,6859.5
30300,2,2978,0.25,2237.0,4573.0
30300,2,3019,0.25,2237.0,4573.0
30300,2,4733,0.25,2237.0,4573.0
30300,2,2969,0.125,1118.5,2286.5
30300,2,2976,0.125,1118.5,2286.5
30300,2,3028,0.125,1118.5,2286.5
30300,2,3285,0.125,1118.5,2286.5
30300,2,4920,0.125,1118.5,2286.5
30300,2,4965,0.125,1118.5,2286.5
30300,2,5055,0.125,1118.5,2286.5
30301,2,2956,7.25,64873.0,132617.0
30301,2,3957,5.875,52569.5,107465.5
30301,2,2956,5.625,50332.5,102892.5
30301,2,3957,5.375,48095.5,98319.5
30301,2,3957,5.0,44740.0,91460.0
30301,2,2956,4.375,39147.5,80027.5
30301,2,2956,4.25,38029.0,77741.0
30301,2,2956,4.125,36910.5,75454.5
30301,2,3957,3.375,30199.5,61735.5
30301,2,3957,3.375,30199.5,61735.5
30301,2,3957,3.25,29081.0,59449.0
30301,2,3957,3.125,27962.5,57162.5
30301,2,2956,3.0,26844.0,54876.0
30301,2,3029,2.75,24607.0,50303.0
30301,2,3957,2.75,24607.0,50303.0
30301,2,3029,2.375,21251.5,43443.5
30301,2,3957,2.375,21251.5,43443.5
30301,2,3028,2.25,20133.0,41157.0
30301,2,3029,2.25,20133.0,41157.0
30301,2,2976,2.0,17896.0,36584.0
30301,2,3029,2.0,17896.0,36584.0
30301,2,3029,2.0,17896.0,36584.0
30301,2,3958,1.75,15659.0,32011.0
30301,2,3028,1.625,14540.5,29724.5
30301,2,3957,1.5,13422.0,27438.0
30301,2,3028,1.375,12303.5,25151.5
30301,2,3957,1.375,12303.5,25151.5
30301,2,2956,1.25,11185.0,22865.0
30301,2,3028,1.25,11185.0,22865.0
30301,2,3028,1.25,11185.0,22865.0
30301,2,3029,1.25,11185.0,22865.0
30301,2,3957,1.25,11185.0,22865.0
30301,2,2956,1.125,10066.5,20578.5
30301,2,2956,1.125,10066.5,20578.5
30301,2,2956,1.125,10066.5,20578.5
30301,2,2976,1.125,10066.5,20578.5
30301,2,2976,1.0,8948.0,18292.0
30301,2,2956,0.875,7829.5,16005.5
30301,2,3277,0.875,7829.5,16005.5
30301,2,2956,0.75,6711.0,13719.0
30301,2,2956,0.625,5592.5,11432.5
30301,2,3029,0.625,5592.5,11432.5
30301,2,3277,0.625,5592.5,11432.5
30301,2,3277,0.625,5592.5,11432.5
30301,2,3277,0.625,5592.5,11432.5
30301,2,2956,0.5,4474.0,9146.0
30301,2,2976,0.5,4474.0,9146.0
30301,2,2976,0.5,4474.0,9146.0
30301,2,3028,0.5,4474.0,9146.0
30301,2,3277,0.5,4474.0,9146.0
30301,2,2951,0.375,3355.5,6859.5
30301,2,3029,0.375,3355.5,6859.5
30301,2,3288,0.375,3355.5,6859.5
30301,2,3288,0.375,3355.5,6859.5
30301,2,2951,0.25,2237.0,4573.0
30301,2,2951,0.25,2237.0,4573.0
30301,2,2976,0.25,2237.0,4573.0
30301,2,2976,0.25,2237.0,4573.0
30301,2,2976,0.25,2237.0,4573.0
30301,2,3028,0.25,2237.0,4573.0
30301,2,3028,0.25,2237.0,4573.0
30301,2,3028,0.25,2237.0,4573.0
30301,2,3029,0.25,2237.0,4573.0
30301,2,3029,0.25,2237.0,4573.0
30301,2,3277,0.25,2237.0,4573.0
30301,2,3288,0.25,2237.0,4573.0
30301,2,3957,0.25,2237.0,4573.0
30301,2,3957,0.25,2237.0,4573.0
30301,2,3957,0.25,2237.0,4573.0
30301,2,3957,0.25,2237.0,4573.0
30301,2,2947,0.125,1118.5,2286.5
30301,2,2950,0.125,1118.5,2286.5
30301,2,2950,0.125,1118.5,2286.5
30301,2,2950,0.125,1118.5,2286.5
30301,2,2950,0.125,1118.5,2286.5
30301,2,2950,0.125,1118.5,2286.5
30301,2,2956,0.125,1118.5,2286.5
30301,2,2956,0.125,1118.5,2286.5
30301,2,2973,0.125,1118.5,2286.5
30301,2,2973,0.125,1118.5,2286.5
30301,2,2978,0.125,1118.5,2286.5
30301,2,3028,0.125,1118.5,2286.5
30301,2,3028,0.125,1118.5,2286.5
30301,2,3028,0.125,1118.5,2286.5
30301,2,3029,0.125,1118.5,2286.5
30301,2,3029,0.125,1118.5,2286.5
30301,2,3029,0.125,1118.5,2286.5
30301,2,3029,0.125,1118.5,2286.5
30301,2,3029,0.125,1118.5,2286.5
30301,2,3279,0.125,1118.5,2286.5
30301,2,3285,0.125,1118.5,2286.5
30301,2,3285,0.125,1118.5,2286.5
30301,2,3285,0.125,1118.5,2286.5
30301,2,3285,0.125,1118.5,2286.5
30301,2,3288,0.125,1118.5,2286.5
30301,2,3957,0.125,1118.5,2286.5
30301,2,3958,0.125,1118.5,2286.5
30301,2,4733,0.125,1118.5,2286.5
30301,2,4839,0.125,1118.5,2286.5
30301,2,5055,0.125,1118.5,2286.5
30303,2,3957,2.375,21251.5,43443.5
30303,2,3957,2.375,21251.5,43443.5
30303,2,3957,2.25,20133.0,41157.0
30303,2,3957,2.25,20133.0,41157.0
30303,2,3957,2.25,20133.0,41157.0
30303,2,3957,2.125,19014.5,38870.5
30303,2,3957,2.125,19014.5,38870.5
30303,2,3957,2.0,17896.0,36584.0
30303,2,2956,1.875,16777.5,34297.5
30303,2,3957,1.875,16777.5,34297.5
30303,2,2956,1.375,12303.5,25151.5
30303,2,2956,1.375,12303.5,25151.5
30303,2,2956,1.25,11185.0,22865.0
30303,2,2956,1.25,11185.0,22865.0
30303,2,2956,1.25,11185.0,22865.0
30303,2,2956,1.0,8948.0,18292.0
30303,2,2956,0.75,6711.0,13719.0
30303,2,3029,0.75,6711.0,13719.0
30303,2,2956,0.625,5592.5,11432.5
30303,2,2956,0.375,3355.5,6859.5
30303,2,3029,0.25,2237.0,4573.0
30303,2,3029,0.25,2237.0,4573.0
30303,2,3028,0.125,1118.5,2286.5
30303,2,3028,0.125,1118.5,2286.5
30303,2,3029,0.125,1118.5,2286.5
30303,2,3029,0.125,1118.5,2286.5
30303,2,3029,0.125,1118.5,2286.5
30303,2,3029,0.125,1118.5,2286.5
30303,2,3029,0.125,1118.5,2286.5
30303,2,3277,0.125,1118.5,2286.5
30303,2,3937,0.125,1118.5,2286.5
30303,2,3937,0.125,1118.5,2286.5
30305,2,2956,21.25,190145.0,388705.0
30305,2,3029,8.0,71584.0,146336.0
30305,2,3028,7.875,70465.5,144049.5
30305,2,2956,4.625,41384.5,84600.5
30305,2,3277,3.625,32436.5,66308.5
30305,2,2976,2.875,25725.5,52589.5
30305,2,2976,1.25,11185.0,22865.0
30305,2,3288,1.25,11185.0,22865.0
30305,2,3029,1.125,10066.5,20578.5
30305,2,3028,1.0,8948.0,18292.0
30305,2,2956,0.625,5592.5,11432.5
30305,2,3277,0.375,3355.5,6859.5
30305,2,3957,0.375,3355.5,6859.5
30305,2,3957,0.25,2237.0,4573.0
30305,2,4733,0.25,2237.0,4573.0
30305,2,2951,0.125,1118.5,2286.5
30305,2,3015,0.125,1118.5,2286.5
30305,2,3029,0.125,1118.5,2286.5
30305,2,3285,0.125,1118.5,2286.5
30305,2,4733,0.125,1118.5,2286.5
30701,2,2956,26.5,237122.0,484738.0
30701,2,2956,11.625,104020.5,212644.5
30701,2,3957,11.625,104020.5,212644.5
30701,2,3957,11.125,99546.5,203498.5
30701,2,3957,10.875,97309.5,198925.5
30701,2,3957,10.25,91717.0,187493.0
30701,2,3957,9.375,83887.5,171487.5
30701,2,3957,9.375,83887.5,171487.5
30701,2,3957,9.375,83887.5,171487.5
30701,2,3029,8.75,78295.0,160055.0
30701,2,3028,8.125,72702.5,148622.5
30701,2,2956,7.875,70465.5,144049.5
30701,2,2956,5.125,45858.5,93746.5
30701,2,3029,4.875,43621.5,89173.5
30701,2,2976,3.75,33555.0,68595.0
30701,2,3028,3.625,32436.5,66308.5
30701,2,2956,3.5,31318.0,64022.0
30701,2,2956,3.5,31318.0,64022.0
30701,2,2976,2.875,25725.5,52589.5
30701,2,2956,2.375,21251.5,43443.5
30701,2,3277,2.125,19014.5,38870.5
30701,2,3028,1.625,14540.5,29724.5
30701,2,2956,1.5,13422.0,27438.0
30701,2,3029,1.375,12303.5,25151.5
30701,2,3028,0.75,6711.0,13719.0
30701,2,3277,0.75,6711.0,13719.0
30701,2,3957,0.75,6711.0,13719.0
30701,2,2951,0.625,5592.5,11432.5
30701,2,2956,0.625,5592.5,11432.5
30701,2,3028,0.625,5592.5,11432.5
30701,2,3029,0.625,5592.5,11432.5
30701,2,2956,0.5,4474.0,9146.0
30701,2,2976,0.5,4474.0,9146.0
30701,2,3277,0.5,4474.0,9146.0
30701,2,2951,0.375,3355.5,6859.5
30701,2,2956,0.375,3355.5,6859.5
30701,2,3029,0.375,3355.5,6859.5
30701,2,3288,0.375,3355.5,6859.5
30701,2,2951,0.25,2237.0,4573.0
30701,2,3029,0.25,2237.0,4573.0
30701,2,3315,0.25,2237.0,4573.0
30701,2,3957,0.25,2237.0,4573.0
30701,2,4733,0.25,2237.0,4573.0
30701,2,4733,0.25,2237.0,4573.0
30701,2,2950,0.125,1118.5,2286.5
30701,2,2950,0.125,1118.5,2286.5
30701,2,2951,0.125,1118.5,2286.5
30701,2,2951,0.125,1118.5,2286.5
30701,2,2956,0.125,1118.5,2286.5
30701,2,2973,0.125,1118.5,2286.5
30701,2,2975,0.125,1118.5,2286.5
30701,2,3015,0.125,1118.5,2286.5
30701,2,3028,0.125,1118.5,2286.5
30701,2,3028,0.125,1118.5,2286.5
30701,2,3028,0.125,1118.5,2286.5
30701,2,3029,0.125,1118.5,2286.5
30701,2,3277,0.125,1118.5,2286.5
30701,2,3277,0.125,1118.5,2286.5
30701,2,3285,0.125,1118.5,2286.5
30701,2,3285,0.125,1118.5,2286.5
30701,2,3285,0.125,1118.5,2286.5
30701,2,3288,0.125,1118.5,2286.5
30701,2,4839,0.125,1118.5,2286.5
30701,2,4839,0.125,1118.5,2286.5
30799,2,3957,33.125,296402.5,605922.5
30799,2,2956,4.875,43621.5,89173.5
30799,2,3029,0.875,7829.5,16005.5
30799,2,2951,0.625,5592.5,11432.5
30799,2,2950,0.25,2237.0,4573.0
30799,2,2976,0.125,1118.5,2286.5
30799,2,3952,0.125,1118.5,2286.5
30799,2,3958,0.125,1118.5,2286.5
30900,2,3957,5.875,52569.5,107465.5
30900,2,2976,5.0,44740.0,91460.0
30900,2,3957,4.125,36910.5,75454.5
30900,2,2956,3.75,33555.0,68595.0
30900,2,3957,3.125,27962.5,57162.5
30900,2,2956,2.5,22370.0,45730.0
30900,2,3029,1.5,13422.0,27438.0
30900,2,3029,0.5,4474.0,9146.0
30900,2,2956,0.375,3355.5,6859.5
30900,2,4733,0.375,3355.5,6859.5
30900,2,2951,0.25,2237.0,4573.0
30900,2,3028,0.25,2237.0,4573.0
30900,2,3028,0.25,2237.0,4573.0
30900,2,3277,0.25,2237.0,4573.0
30900,2,3957,0.25,2237.0,4573.0
30900,2,2950,0.125,1118.5,2286.5
30900,2,2951,0.125,1118.5,2286.5
30900,2,2956,0.125,1118.5,2286.5
30900,2,3277,0.125,1118.5,2286.5
30900,2,3937,0.125,1118.5,2286.5
30900,2,3937,0.125,1118.5,2286.5
30900,2,3958,0.125,1118.5,2286.5
30901,2,3957,2.5,22370.0,45730.0
30901,2,3937,0.125,1118.5,2286.5
30903,2,2956,14.25,127509.0,260661.0
30903,2,2976,7.25,64873.0,132617.0
30903,2,3957,7.125,63754.5,130330.5
30903,2,3029,6.0,53688.0,109752.0
30903,2,3957,4.5,40266.0,82314.0
30903,2,2956,3.5,31318.0,64022.0
30903,2,3028,3.5,31318.0,64022.0
30903,2,2956,1.875,16777.5,34297.5
30903,2,3957,1.875,16777.5,34297.5
30903,2,2976,1.5,13422.0,27438.0
30903,2,3277,1.5,13422.0,27438.0
30903,2,3029,1.375,12303.5,25151.5
30903,2,2956,0.875,7829.5,16005.5
30903,2,3029,0.5,4474.0,9146.0
30903,2,4733,0.5,4474.0,9146.0
30903,2,3957,0.375,3355.5,6859.5
30903,2,3957,0.375,3355.5,6859.5
30903,2,2956,0.25,2237.0,4573.0
30903,2,2956,0.25,2237.0,4573.0
30903,2,3028,0.25,2237.0,4573.0
30903,2,3028,0.25,2237.0,4573.0
30903,2,2951,0.125,1118.5,2286.5
30903,2,2951,0.125,1118.5,2286.5
30903,2,2973,0.125,1118.5,2286.5
30903,2,2973,0.125,1118.5,2286.5
30903,2,2975,0.125,1118.5,2286.5
30903,2,2981,0.125,1118.5,2286.5
30903,2,3277,0.125,1118.5,2286.5
30903,2,3277,0.125,1118.5,2286.5
30903,2,3285,0.125,1118.5,2286.5
30903,2,3285,0.125,1118.5,2286.5
30903,2,3288,0.125,1118.5,2286.5
30903,2,3937,0.125,1118.5,2286.5
30903,2,4733,0.125,1118.5,2286.5
30907,2,3957,5.625,50332.5,102892.5
30907,2,2956,0.5,4474.0,9146.0
30907,2,3029,0.125,1118.5,2286.5
30909,2,3957,3.75,33555.0,68595.0
30909,2,2956,2.0,17896.0,36584.0
30909,2,3029,0.375,3355.5,6859.5
30909,2,3277,0.125,1118.5,2286.5
30911,2,2956,7.375,65991.5,134903.5
30911,2,3957,4.875,43621.5,89173.5
30911,2,2956,3.625,32436.5,66308.5
30911,2,3029,3.5,31318.0,64022.0
30911,2,2976,2.625,23488.5,48016.5
30911,2,3957,2.125,19014.5,38870.5
30911,2,2956,1.875,16777.5,34297.5
30911,2,3029,1.75,15659.0,32011.0
30911,2,2976,0.75,6711.0,13719.0
30911,2,3028,0.75,6711.0,13719.0
30911,2,3277,0.375,3355.5,6859.5
30911,2,3957,0.375,3355.5,6859.5
30911,2,3957,0.375,3355.5,6859.5
30911,2,2956,0.25,2237.0,4573.0
30911,2,3028,0.25,2237.0,4573.0
30911,2,3029,0.25,2237.0,4573.0
30911,2,3285,0.25,2237.0,4573.0
30911,2,3288,0.25,2237.0,4573.0
30911,2,2951,0.125,1118.5,2286.5
30911,2,2956,0.125,1118.5,2286.5
30911,2,3028,0.125,1118.5,2286.5
30911,2,3277,0.125,1118.5,2286.5
30911,2,3277,0.125,1118.5,2286.5
30911,2,3277,0.125,1118.5,2286.5
30911,2,4733,0.125,1118.5,2286.5
30911,2,4919,0.125,1118.5,2286.5
30913,2,3957,3.875,34673.5,70881.5
30913,2,3957,3.5,31318.0,64022.0
30913,2,2976,2.875,25725.5,52589.5
30913,2,2991,2.625,23488.5,48016.5
30913,2,2976,1.875,16777.5,34297.5
30913,2,2976,1.875,16777.5,34297.5
30913,2,3957,0.875,7829.5,16005.5
30913,2,2978,0.75,6711.0,13719.0
30913,2,2978,0.625,5592.5,11432.5
30913,2,2978,0.625,5592.5,11432.5
30913,2,5071,0.625,5592.5,11432.5
30913,2,2956,0.5,4474.0,9146.0
30913,2,2976,0.5,4474.0,9146.0
30913,2,2991,0.5,4474.0,9146.0
30913,2,3958,0.5,4474.0,9146.0
30913,2,2969,0.375,3355.5,6859.5
30913,2,5071,0.375,3355.5,6859.5
30913,2,2956,0.25,2237.0,4573.0
30913,2,2956,0.25,2237.0,4573.0
30913,2,2956,0.25,2237.0,4573.0
30913,2,2969,0.25,2237.0,4573.0
30913,2,2981,0.25,2237.0,4573.0
30913,2,3305,0.25,2237.0,4573.0
30913,2,5028,0.25,2237.0,4573.0
30913,2,2956,0.125,1118.5,2286.5
30913,2,2956,0.125,1118.5,2286.5
30913,2,2975,0.125,1118.5,2286.5
30913,2,2975,0.125,1118.5,2286.5
30913,2,2991,0.125,1118.5,2286.5
30913,2,2994,0.125,1118.5,2286.5
30913,2,2996,0.125,1118.5,2286.5
30913,2,2996,0.125,1118.5,2286.5
30913,2,2999,0.125,1118.5,2286.5
30913,2,2999,0.125,1118.5,2286.5
30913,2,3284,0.125,1118.5,2286.5
30913,2,3297,0.125,1118.5,2286.5
30913,2,3297,0.125,1118.5,2286.5
30913,2,3305,0.125,1118.5,2286.5
30913,2,3307,0.125,1118.5,2286.5
30913,2,3937,0.125,1118.5,2286.5
30913,2,4986,0.125,1118.5,2286.5
30913,2,5029,0.125,1118.5,2286.5
30913,2,5055,0.125,1118.5,2286.5
30913,2,5055,0.125,1118.5,2286.5
30913,2,5066,0.125,1118.5,2286.5
30913,2,5071,0.125,1118.5,2286.5
30913,2,5071,0.125,1118.5,2286.5
30999,2,2956,6.125,54806.5,112038.5
30999,2,3029,2.875,25725.5,52589.5
30999,2,2976,1.625,14540.5,29724.5
30999,2,3028,0.375,3355.5,6859.5
30999,2,2951,0.125,1118.5,2286.5
30999,2,2956,0.125,1118.5,2286.5
30999,2,2975,0.125,1118.5,2286.5
30999,2,3029,0.125,1118.5,2286.5
30999,2,3277,0.125,1118.5,2286.5
30999,2,4733,0.125,1118.5,2286.5
31199,2,2976,1.875,16777.5,34297.5
31199,2,4998,1.5,13422.0,27438.0
31199,2,5029,1.125,10066.5,20578.5
31199,2,4416,1.0,8948.0,18292.0
31199,2,4998,0.75,6711.0,13719.0
31199,2,3957,0.5,4474.0,9146.0
31199,2,4965,0.5,4474.0,9146.0
31199,2,4998,0.5,4474.0,9146.0
31199,2,4955,0.375,3355.5,6859.5
31199,2,2947,0.25,2237.0,4573.0
31199,2,2951,0.25,2237.0,4573.0
31199,2,2956,0.25,2237.0,4573.0
31199,2,2969,0.25,2237.0,4573.0
31199,2,4245,0.25,2237.0,4573.0
31199,2,4246,0.25,2237.0,4573.0
31199,2,4967,0.25,2237.0,4573.0
31199,2,5028,0.25,2237.0,4573.0
31199,2,5042,0.25,2237.0,4573.0
31199,2,5042,0.25,2237.0,4573.0
31199,2,5046,0.25,2237.0,4573.0
31199,2,2981,0.125,1118.5,2286.5
31199,2,3128,0.125,1118.5,2286.5
31199,2,3298,0.125,1118.5,2286.5
31199,2,3952,0.125,1118.5,2286.5
31199,2,4201,0.125,1118.5,2286.5
31199,2,4246,0.125,1118.5,2286.5
31199,2,4262,0.125,1118.5,2286.5
31199,2,4920,0.125,1118.5,2286.5
31199,2,4922,0.125,1118.5,2286.5
31199,2,4926,0.125,1118.5,2286.5
31199,2,4952,0.125,1118.5,2286.5
31199,2,4976,0.125,1118.5,2286.5
31199,2,5037,0.125,1118.5,2286.5
31199,2,5046,0.125,1118.5,2286.5
31199,2,5057,0.125,1118.5,2286.5
31199,2,5068,0.125,1118.5,2286.5
31300,2,3957,5.5,49214.0,100606.0
31300,2,3957,5.5,49214.0,100606.0
31300,2,3957,2.75,24607.0,50303.0
31300,2,2956,0.625,5592.5,11432.5
31300,2,2947,0.125,1118.5,2286.5
31300,2,2947,0.125,1118.5,2286.5
31300,2,3028,0.125,1118.5,2286.5
31301,2,3957,7.5,67110.0,137190.0
31301,2,3957,7.0,62636.0,128044.0
31301,2,3957,6.75,60399.0,123471.0
31301,2,2956,6.625,59280.5,121184.5
31301,2,2956,5.0,44740.0,91460.0
31301,2,2956,3.875,34673.5,70881.5
31301,2,3957,3.0,26844.0,54876.0
31301,2,3028,2.75,24607.0,50303.0
31301,2,3028,2.75,24607.0,50303.0
31301,2,3029,2.375,21251.5,43443.5
31301,2,2956,2.25,20133.0,41157.0
31301,2,2956,1.625,14540.5,29724.5
31301,2,3028,1.625,14540.5,29724.5
31301,2,2956,1.5,13422.0,27438.0
31301,2,3029,1.125,10066.5,20578.5
31301,2,3029,1.0,8948.0,18292.0
31301,2,3277,1.0,8948.0,18292.0
31301,2,3958,1.0,8948.0,18292.0
31301,2,2956,0.875,7829.5,16005.5
31301,2,2976,0.875,7829.5,16005.5
31301,2,3277,0.625,5592.5,11432.5
31301,2,3277,0.625,5592.5,11432.5
31301,2,2951,0.5,4474.0,9146.0
31301,2,3028,0.5,4474.0,9146.0
31301,2,2951,0.375,3355.5,6859.5
31301,2,3028,0.375,3355.5,6859.5
31301,2,3957,0.375,3355.5,6859.5
31301,2,2976,0.25,2237.0,4573.0
31301,2,3028,0.25,2237.0,4573.0
31301,2,3028,0.25,2237.0,4573.0
31301,2,3957,0.25,2237.0,4573.0
31301,2,3958,0.25,2237.0,4573.0
31301,2,3958,0.25,2237.0,4573.0
31301,2,2950,0.125,1118.5,2286.5
31301,2,3029,0.125,1118.5,2286.5
31301,2,3029,0.125,1118.5,2286.5
31301,2,3029,0.125,1118.5,2286.5
31301,2,3957,0.125,1118.5,2286.5
31301,2,4733,0.125,1118.5,2286.5
31303,2,2956,21.0,187908.0,384132.0
31303,2,3029,7.875,70465.5,144049.5
31303,2,3028,6.375,57043.5,116611.5
31303,2,3957,5.75,51451.0,105179.0
31303,2,2976,5.0,44740.0,91460.0
31303,2,2956,4.125,36910.5,75454.5
31303,2,2956,3.5,31318.0,64022.0
31303,2,3028,2.625,23488.5,48016.5
31303,2,2976,2.5,22370.0,45730.0
31303,2,3277,2.25,20133.0,41157.0
31303,2,3028,2.125,19014.5,38870.5
31303,2,3957,1.875,16777.5,34297.5
31303,2,3957,1.75,15659.0,32011.0
31303,2,2976,1.625,14540.5,29724.5
31303,2,3957,1.625,14540.5,29724.5
31303,2,3957,1.5,13422.0,27438.0
31303,2,3958,1.25,11185.0,22865.0
31303,2,3029,0.875,7829.5,16005.5
31303,2,3029,0.75,6711.0,13719.0
31303,2,3957,0.75,6711.0,13719.0
31303,2,3958,0.625,5592.5,11432.5
31303,2,3277,0.5,4474.0,9146.0
31303,2,4733,0.5,4474.0,9146.0
31303,2,3277,0.375,3355.5,6859.5
31303,2,3957,0.375,3355.5,6859.5
31303,2,2951,0.25,2237.0,4573.0
31303,2,3957,0.25,2237.0,4573.0
31303,2,3957,0.25,2237.0,4573.0
31303,2,3957,0.25,2237.0,4573.0
31303,2,4733,0.25,2237.0,4573.0
31303,2,2951,0.125,1118.5,2286.5
31303,2,2956,0.125,1118.5,2286.5
31303,2,2973,0.125,1118.5,2286.5
31303,2,2975,0.125,1118.5,2286.5
31303,2,2976,0.125,1118.5,2286.5
31303,2,2978,0.125,1118.5,2286.5
31303,2,3288,0.125,1118.5,2286.5
31303,2,3958,0.125,1118.5,2286.5
31303,2,3958,0.125,1118.5,2286.5
31303,2,4733,0.125,1118.5,2286.5
31303,2,4839,0.125,1118.5,2286.5
